NAME	adipose.stem.cells	B.cells	CD4..T.cells	CD8..T.cells	chondrocytes	endothelial.cells	eosinophils	erythroblasts	fibroblasts	keratinocytes	macrophages	mesenchymal.stromal.cells	monocytes	myeloid.dendritic.cells	neutrophils	NK.cells	osteoblasts	pc.adipocytes	plasmacytoid.dendritic.cells	platelets	sc.adipocytes	smooth.muscle.cells
ITGB3	126.6184211	70.98078334	62.78521835	55.02376501	41.5670891	741.5068261	87.43629595	60.14407381	91.29874004	32.80846389	124.0737288	148.0758742	61.1073097	92.80610278	127.4596969	65.3940041	67.43486265	49.05146802	56.72431448	6083.685647	53.11164367	153.4427292
ACP5	51.48646837	508.7686623	170.3204614	246.0638339	44.74430201	114.0724701	270.4783168	207.1703586	92.86676956	234.8838743	7983.245609	64.54549962	325.0645728	115.2504223	179.5197732	136.5277519	44.61091311	548.3720662	407.9418041	127.3104262	686.1534335	99.85854043
NEK2	68.83651197	121.5438159	129.2689894	100.6004758	54.85739879	281.494856	386.6455582	3025.786127	109.5395774	41.25461959	26.41621586	98.56412013	55.67777158	44.66554623	111.0010098	113.1936308	33.83292809	34.65340974	43.50018652	37.40206223	41.4464175	101.9509815
TFAP2A	53.02435207	60.34314755	53.31448714	52.04065871	49.68632231	46.73165115	103.9954932	71.92534179	200.0620641	4730.30086	43.30461187	116.8262713	53.95840251	40.19329393	73.2200952	61.82889375	101.0686418	55.73897064	70.35378941	44.34377364	54.10726996	640.481787
CD52	68.58591205	9572.718699	10631.13619	15756.02709	78.31021372	92.38831107	10326.76965	364.689429	126.6184211	66.62524736	10706.70007	81.33784732	7837.825894	6723.060675	1296.345313	5149.56299	108.5373495	227.0351998	2866.814815	863.1033818	187.1683788	99.01142427
CDH5	32.28006528	36.46308742	26.40434237	38.4069586	34.87757305	7012.636435	26.83407561	55.75617691	41.94955469	28.253622	59.37030756	34.24619478	37.34763532	37.97587904	55.47669469	36.99809104	43.72513564	359.6646125	44.95194221	46.8151942	472.8730283	51.9560288
KCNK1	316.4620277	85.46228046	74.3515272	44.85212283	899.5229577	52.95866789	130.1715316	404.7846293	309.3093114	4133.926986	40.51827794	264.0054333	53.49594317	104.4073195	62.04443948	60.31479336	267.4541993	61.5334529	455.0101615	57.55173624	56.6228319	88.06373911
ICAM2	107.2366689	1265.188264	1866.860868	2004.008874	103.3936961	6899.86077	252.9870338	809.4145272	93.60737951	69.59063894	239.5780096	206.9077674	982.5764931	808.8681659	139.5184674	1881.068564	102.9854314	410.9348466	257.263618	280.6073261	498.328185	171.2251219
NPTX1	87.33850917	133.3450033	88.77722606	337.9485829	82.61295675	136.7417191	149.5483135	207.2929592	3519.175784	145.3577629	121.1648412	129.2516569	124.2818776	92.86676956	140.0463329	153.5572881	63.35268119	78.68951687	104.8415463	126.1849739	80.06191295	3436.126433
KIF23	70.13959435	18.07891942	17.90638435	18.51447723	58.67711424	298.0110545	18.20482837	1271.848959	102.9854314	35.9664836	23.55188812	87.13237213	31.71129837	30.47475041	18.39981595	19.71683874	105.4119083	14.98793743	28.11427708	19.35687322	15.18925332	110.7169677
F5	45.15953362	120.1167546	623.5018938	170.0260296	69.72139526	59.83703242	2978.197648	120.0121969	60.88623619	59.31925779	89.829645	85.69698699	1098.241521	110.3548501	1198.223245	126.8767378	77.28990273	51.14208884	112.5001623	174.6272957	59.40321425	90.84449729
ABCA8	1871.656893	16.86483151	17.13872304	16.28975345	132.8463937	169.1632139	16.89887308	20.42916534	27.36112397	20.39298946	17.40366915	1151.362979	17.8571253	17.26403643	17.61142683	18.32214926	1566.137074	2659.44754	21.37563351	13.60733099	1443.445397	373.6180846
RIMS3	68.37279729	108.6100722	93.9311714	103.8918244	39.91298133	39.11341471	64.28629436	968.1055005	41.88150846	199.3169201	110.7573225	41.42331437	63.57787277	138.292895	68.70783505	103.5889076	291.1475435	115.8575115	2486.515453	288.6527212	125.0517121	46.71591118
TGFBR3	1359.546921	48.02185799	578.8088107	1377.763845	414.109581	191.4205922	39.61394718	40.18378245	1177.473453	242.7093904	52.99424432	673.266555	46.47770072	61.38772383	59.4305498	5817.746663	460.0712227	1235.378225	304.6148382	309.3045134	1093.252999	414.4248781
KRT15	38.31512215	65.38888419	46.45649705	59.50814442	58.41149678	110.3907608	52.06231048	133.8126619	71.41585966	2483.426519	64.89351302	81.13016026	67.03740229	55.20872791	89.0975198	45.90084952	63.51026607	40.54044061	77.19455489	82.58954641	57.89859946	116.089198
DSC2	28.38655222	36.99824321	38.06962857	29.28388104	41.73098788	36.57602811	2984.855689	35.48280888	22.95868548	1720.882636	78.7433746	33.34117344	202.5088833	36.2614607	658.3021117	40.65974556	26.09051141	27.05423762	26.65333295	25.74343392	31.56740321	29.16687492
MAL	52.25616892	72.77213246	3007.900887	2259.260139	80.78355753	75.97444739	38.31805045	97.0229894	41.79016093	117.4871221	75.55192641	53.22386147	86.99321504	86.75940887	64.85605124	66.15464753	46.79702048	368.3844756	97.61838028	1396.047868	203.0058703	70.8418307
TTK	103.3563768	14.98793743	15.45725731	21.68244364	60.50775762	422.698343	17.22284546	2486.724	101.5810897	46.10821009	34.14600219	108.3613288	16.00686186	24.61359449	20.94773936	24.61678396	21.88194525	16.13532647	21.35806033	34.50273411	15.57075653	78.64495574
PSG5	294.3835554	36.90781924	24.39409986	33.98357508	19.61257094	25.76358038	32.84129448	49.93122498	5268.337631	35.14413074	37.84162617	50.43246886	29.65202674	34.65340974	33.58471864	30.06686526	73.37459486	19.3679489	23.45278897	80.44511259	21.94507949	1730.488692
FGL2	154.9392855	278.0090516	2397.852639	185.280002	43.22874129	43.99847152	3515.991606	28.554084	30.74075669	57.34950706	2148.671244	33.20429332	6633.75877	6879.66192	5006.279362	594.6461164	42.52755609	1577.302081	204.0786892	1010.180141	1876.125578	81.4624677
MLH3	161.3670163	161.508285	117.9669553	118.8595526	181.6969472	131.9737448	72.79123144	128.5677208	121.2579897	144.353699	187.1683788	233.3395479	144.2680885	277.0226602	46.48909741	187.3042495	168.9322917	95.93258016	189.4233849	8694.876547	105.3476962	171.4383612
HBG1	96.30935261	314.4937025	248.4316001	266.5030656	179.9604927	203.1817323	292.9529582	15781.49496	160.6532052	124.8200074	158.9106094	120.6993884	209.9735944	238.2267319	572.3821036	223.9036988	130.8159534	512.1077047	162.1178243	1643.790924	394.5595937	172.831564
SERPINB5	25.65852635	54.4714928	43.99731343	72.94231312	27.34415784	29.73498706	107.237421	88.1843382	28.25908886	8169.914993	31.6639686	34.38590645	37.44007919	23.46935031	53.48058246	44.45437502	28.78183796	29.39838412	31.18257344	31.940661	27.73197402	30.6023239
NAIP	50.25760283	504.0136832	859.5683943	443.2950536	37.91599472	29.96740491	445.8370081	56.03806316	33.21278652	32.68697239	445.3084091	27.23794167	2504.875616	2062.945251	1082.6986	465.5565969	20.09444869	53.39153722	330.8684059	54.17471037	43.67241921	23.15418712
CA3	12.78702969	13.85656297	14.74596447	12.81080902	16.2809262	14.5165514	17.6660187	2206.631617	12.99043811	15.60539892	13.07577865	13.52374856	13.91388706	12.9258555	14.92170373	15.87005434	13.65676877	45.08114418	19.63904613	15.88525977	48.79458922	16.85633738
LCK	66.90836695	330.4189226	4126.087056	4262.726886	87.5332366	120.4894876	87.4185576	90.4180668	101.5110617	85.27375549	124.0737288	66.0339081	120.9750361	159.908495	117.2220465	3355.807178	62.133018	107.2366689	102.286324	110.5284843	98.38071199	89.64279634
AOC3	67.21109273	37.42423351	24.1106427	31.7419782	38.74223987	17.14658865	17.20932139	65.26417466	27.85625499	67.48994508	30.26850468	27.68010686	35.65314125	26.30778968	253.3540027	18.42880448	46.43085246	4518.480701	23.02477908	56.83739925	4739.675407	34.51985948
TLR2	97.10334206	246.3028869	894.4611019	187.3354993	161.8845957	135.123303	356.8431041	175.8453667	110.7573225	175.1029832	983.6464134	90.46941949	3904.807898	1820.668436	4971.605129	133.1699181	105.7803948	269.4061208	95.42033916	395.9886959	269.4061208	116.4209867
TNFRSF11B	212.3685831	12.4320552	12.84447804	13.35129959	510.3180286	23.02612049	14.51553925	14.36548865	1469.419388	19.90129898	14.91198453	472.0856279	13.77556824	15.72397027	14.63574991	14.82332268	1962.582322	16.96665036	33.10994437	13.63698274	14.37561093	649.5230183
ALDH3B2	46.56435357	89.99280886	60.2528001	115.167433	54.28072388	62.22165556	70.21312918	102.2192477	52.49024603	2562.27195	61.56523084	55.74206308	67.36790988	55.80433774	66.42341859	69.49152867	53.90526116	37.62773267	84.37119004	94.56868512	44.53221882	68.39238192
RHOH	67.40095115	3337.573432	3362.720854	3809.789789	60.77975428	75.35677348	2793.483552	185.005082	55.11842553	90.6807224	100.7941876	70.10418184	146.3523777	168.3118195	353.1433131	1030.406729	57.18478562	204.5142867	261.2118351	698.0458913	143.348184	63.50786161
LYPD3	86.64181412	225.7473406	196.4673758	613.3677292	160.5503742	111.6644763	253.5866677	383.785655	100.4052825	12382.5057	229.5474927	87.29897567	160.2256989	164.71444	362.4078056	155.9661401	100.8637656	155.4926515	140.6048319	212.1356736	171.84163	117.3673942
SRPX	4539.48883	17.93339895	21.25614621	20.72249121	1356.870082	5699.434182	15.86712251	30.63173873	7349.580223	140.2097095	37.53397149	4685.614147	18.76710396	21.98995262	20.58359033	21.32107201	1362.78042	2698.131257	1025.660947	47.47231116	3068.778243	1131.189433
MNDA	20.23056592	717.798519	3673.397227	211.9364014	26.86701553	15.44758996	3276.687509	34.52742327	18.91691419	21.95232736	3519.175784	18.26658917	8471.717004	5988.059215	16020.68436	39.0659983	22.84796577	1045.56181	116.2132806	829.2819003	575.4928814	18.31645371
NCF1	47.07666241	3896.684985	480.9944273	213.2532083	51.5940659	68.5570032	8281.020625	80.60094655	64.75432032	75.51043093	400.2031919	61.86984085	3171.978807	683.5957159	5120.308595	92.86397195	57.04928355	327.7838375	2457.989514	121.1030855	243.2263816	86.30340153
GPD1	85.29202811	124.1754554	101.93658	117.2912914	89.20652448	179.6814384	123.7342544	167.27299	97.75931203	75.17924711	215.038617	113.9863471	113.2930569	94.53098077	116.2281922	108.6865946	82.32462795	2875.728796	107.3954995	106.2662063	4315.944344	151.4722915
DOCK4	152.6113503	24.26861716	30.09623088	22.92681358	125.5863241	1593.052408	22.41103232	25.91377502	586.3688243	186.7185591	1536.745549	574.1345722	117.4872097	33.92706721	464.033553	25.48278042	273.720932	131.7619831	27.50539261	35.5832595	117.1950347	202.800312
FGFBP1	38.49260513	127.0990155	93.521733	171.1682347	49.23977909	80.39752129	243.7324541	88.75262039	57.98921778	5311.322253	64.33646744	76.1737133	104.5103932	184.3392357	136.0708117	141.311094	39.46485132	61.03092668	114.6601039	72.84476068	55.3080751	63.48006375
DEFA1	42.28426911	436.0300279	3718.42908	1788.241268	57.20413505	62.30722734	7990.645608	452.6087867	47.7085627	54.79261715	70.31124992	53.30108537	292.9577846	3866.90106	2402.118227	122.1454529	36.50884649	114.1616349	153.5514008	85.92614973	80.8868525	62.45658965
CCNE2	65.31238066	35.01882722	38.76058282	21.8002486	32.90118733	193.6152215	65.48854563	1550.315333	23.15400731	180.6687715	36.68562026	50.22185967	26.49846384	20.99344132	28.12138878	72.53511917	28.22322251	19.67131007	26.84912866	26.53987913	18.31559984	21.42746075
ORM1	12.35998269	10.41810582	13.43646081	14.94910143	17.76109298	14.37849239	11.19189539	15.91225731	15.4124938	11.12587767	20.91757865	12.26697956	43.88916045	20.67345667	558.8550505	12.39601895	12.72115352	12.99043811	15.02323442	14.18125596	15.58935533	12.780142
CENPE	104.4073195	50.36836357	57.9398088	67.02182402	74.52867804	252.5336033	61.41904058	3218.024365	109.7855496	52.67309149	79.18264051	70.92998332	38.82539407	40.0289852	47.41432923	54.00647469	39.41759536	37.4881193	97.61838028	62.9550288	33.60514932	101.102128
SPRR1B	22.38567349	53.36104781	36.36398599	40.19329393	26.38903952	27.47552695	60.04893637	58.55045284	26.45012252	13635.80771	48.8246984	23.99204941	43.78078242	40.40810832	56.89405877	31.22666691	30.90998006	26.84912866	28.31327404	50.50317995	29.41794923	24.58327273
CCR1	55.27529828	91.41503413	406.514417	130.706913	43.3054131	46.06428816	610.3028926	79.3342101	63.27867959	46.90541406	2154.834312	57.34881523	2173.577276	424.7480459	2299.242468	264.8133847	52.69561133	185.6842029	413.3492618	175.3887089	222.3199688	54.91895509
CIITA	49.29894485	1811.224581	321.5294341	102.0008178	57.53918282	52.91373763	396.1838009	217.6105723	50.17326309	38.65365231	368.3844756	98.08932716	761.6046705	3896.684985	87.33193243	56.79773252	62.7429914	114.0839333	1205.332112	433.3639127	143.7304528	55.44220978
FPR1	28.01976507	34.06541897	32.07931287	32.36303591	35.93719187	31.1628661	36.57230926	38.31288033	42.38081315	28.27966097	34.10742761	29.95637863	126.5807657	30.74075669	1397.496405	31.81972053	31.91392074	28.38655222	27.39720765	24.90891171	29.97759378	42.0305654
KRT17	57.70594841	54.89624946	50.05453937	59.26893306	130.161254	87.12017491	81.48244124	74.50954794	96.36892698	9591.497779	84.15253716	157.8582917	58.78030066	102.0661992	67.67737212	63.85901058	263.0098628	43.7722651	78.10955008	53.12588048	47.57042769	70.5547617
CSF2RB	35.67188043	571.5879279	725.2490815	99.64258193	34.31259193	482.1081076	9529.246942	174.6414145	22.89531269	29.01838697	2575.225244	26.56926257	3167.074141	2949.625432	8794.961167	116.1529416	1825.177368	1038.702521	7413.615334	1350.291756	430.8249932	31.91711845
CDC25C	48.93550188	41.3716578	33.11991519	38.99550322	37.4140036	197.6553305	39.27644695	1351.826781	71.06426463	46.62638113	41.27424338	51.14409057	31.71327611	22.76489658	42.1573924	33.90990041	25.42018761	39.01812375	48.34813293	29.72322497	34.43585279	71.2084882
PTPN4	309.7001405	382.0656088	1593.522914	2998.280296	148.8730233	364.5381006	135.8483722	729.2376197	130.706913	224.1741403	130.3578937	177.2061304	192.9142667	217.3384869	113.4260052	5612.482948	233.419999	55.43902577	277.3518688	380.0835897	57.21248811	166.6730036
SPINK5	44.25593943	89.00307199	49.92996635	107.1610369	46.82518697	78.04753308	72.17142929	136.1672542	51.19815958	4460.599384	58.46560635	58.91242392	54.20330516	50.99591152	83.4706262	58.34266423	51.78276806	45.95403495	65.27663657	62.84470506	37.75817516	66.54957321
CLEC3B	1332.324818	68.15958882	58.87458971	61.4961052	3008.467763	116.882163	201.9396852	80.93082603	582.2833273	77.28110662	165.2027624	334.911992	267.6464734	198.3247797	82.91169869	66.2640715	935.1358971	3432.080621	120.404754	68.2760303	4539.48883	749.2518604
HCAR3	43.1547689	38.99550322	128.0812594	36.93189213	28.53022717	48.85535798	190.4689131	71.55760235	33.25031053	5269.712227	393.2934663	29.47539183	306.9513588	66.78889187	8029.630437	49.65445028	46.74206137	1707.536099	46.00420314	114.1983566	1899.724743	33.80370091
SLC16A4	168.7926765	22.30845689	16.47431804	14.89430602	370.2276062	50.9001406	14.79384664	22.43659013	155.8964557	29.45404063	21.06301551	896.198915	20.09303922	16.91730831	17.78950232	12.99968262	441.1971563	46.32140007	14.01141783	13.24825882	43.59830344	420.9948028
FCN1	43.25434438	361.7654606	2709.361838	393.2934663	53.99054238	62.01161241	142.5041358	89.61843347	64.02818781	36.95860635	237.4000169	48.16854114	14665.07614	4739.675407	3178.532342	101.2857554	40.96814418	1407.446318	81.46900646	209.9405947	1150.13022	79.39135078
AREG	32.05460402	31.99152305	53.07403505	27.30771303	34.03305465	55.75552575	4259.884662	71.79423603	23.90878044	5973.08237	25.62333997	52.28283461	50.19346287	318.1896583	55.23356763	1046.853162	28.07664126	1453.480774	91.10700865	29.19314702	673.946697	50.41764084
INHBB	101.5110617	142.7351786	72.64535091	169.4148733	291.4250193	184.8959684	114.1112617	184.8119544	344.1034281	153.7982707	109.940701	55.29825633	98.91062189	86.29906631	205.8010358	96.08005532	283.4179223	2866.814815	103.9596822	66.41183688	3089.321827	126.8470845
POU2AF1	30.66514878	8647.423808	218.1385599	261.2118351	25.36029242	38.23581593	52.49771739	64.70537096	32.99088538	45.08396442	42.40347489	24.58230225	108.8955827	59.02837153	64.53959591	47.34494072	29.39838412	92.19258811	260.2929796	1592.338131	33.17209403	34.38241891
ADD2	47.57042769	201.9513783	65.29858629	105.9301329	42.65516252	62.74733094	88.83607457	7005.292239	49.82419343	47.98057062	66.54483011	46.28757372	82.82249581	66.90836695	91.71268841	74.20407951	49.63391546	53.32751277	55.24034962	79.36809934	60.09037984	54.96288328
LCP2	11.72444501	45.69003336	1790.544769	1952.599209	11.54477179	11.49651171	2127.737442	23.19463276	9.412105257	16.8453877	1144.903812	10.86932268	1340.589653	1463.017645	2059.225021	1880.030816	10.86932268	98.69986644	342.1866107	988.6176259	55.4046055	11.6657874
GAD1	19.33672473	16.00868661	15.84419195	18.11374337	18.49090399	17.21046096	16.32675082	2237.002976	19.42932423	25.6740461	20.88472545	16.96622011	17.63680946	23.86095321	19.00652315	18.1688521	28.60706243	23.23668872	18.46324496	19.43222755	17.83736088	17.37677934
FYB	41.81092074	71.49737245	5201.555129	4074.882709	76.29888539	68.21378676	3716.294641	107.9637132	67.83822848	38.99903722	528.2489325	57.69090149	2148.98538	295.082173	3058.395199	1778.292404	50.36836357	23.87507807	264.9848625	272.1966272	31.97205141	71.70802879
IL2RB	85.29202811	301.4423334	1993.32303	3766.109963	114.7787617	110.1427701	393.2200852	566.3847618	104.7043218	197.5680805	173.0112941	84.31160648	302.6716971	299.5416994	480.7186261	15069.90038	144.1186313	227.7820461	148.2052436	1376.981952	176.4313792	127.1041336
CD79B	61.31429428	5842.791126	300.4424331	432.1556815	81.93236681	135.7979827	82.48312838	168.8323096	118.4772557	74.64285565	96.76384736	85.38974227	281.4428962	158.4577397	138.9393839	323.6727835	96.4938561	154.8056599	147.3261046	201.4459016	144.6278056	133.6508176
KMO	34.99456353	1662.363255	114.8247263	80.29917316	34.4576993	36.45390621	98.25009362	50.1339395	31.72195382	48.68829292	3089.321827	31.2105564	428.050224	247.4704264	66.54322045	65.00766921	36.55482652	59.50814442	1097.870816	279.8758528	44.35688599	34.94771664
SULT1C2	16.88093979	16.36031311	15.49474251	20.2973113	18.87985536	15.49988756	18.21017816	20.85963616	17.96470643	18.7165405	426.1495638	16.08709755	17.9416023	16.44841623	17.88377914	13.87770978	18.3638568	22.29172231	17.35093332	20.28859449	18.3484174	17.25627022
TMSB15A	58.60098277	24.83449021	20.18161289	25.00089388	43.05736293	84.14887515	27.0221665	29.20894553	125.1426599	45.85001211	29.50950226	117.0461646	27.29362311	15.79785193	31.06632741	39.71024522	26.77836636	62.90181639	30.6265799	1418.925134	55.14842129	42.05904811
AGTR1	354.3673471	25.40341096	35.60653922	30.7040845	231.5526027	34.01224846	114.8075224	33.47711523	197.5414495	25.53113324	26.2367545	211.346165	28.05744269	22.81529654	53.19934191	38.64673363	960.0984843	1978.032803	33.36782141	30.01572664	2271.56749	652.204924
